order_id,reg_date,counterpart,seller_name,seller_type,order_total,products_count,month
4006,2025-04-25,20,"Физическое лицо 'АО «Новикова, Горбачева и Русаков»'",покупатель,116859,8,2025-04
1151,2024-12-28,113,Юридическое лицо 'Никифорова Групп',покупатель,116779,4,2024-12
4060,2024-11-30,15,Юридическое лицо 'Воробьев Инк',покупатель,116773,5,2024-11
2777,2024-07-08,70,"Юридическое лицо 'АО «Исакова, Гришин и Лаврентьев»'",покупатель,116696,7,2024-07
1586,2025-01-29,11,Индивидуальный предприниматель 'НПО «Шарапов Белоусов»',покупатель,116552,6,2025-01
2664,2025-05-01,70,"Юридическое лицо 'АО «Исакова, Гришин и Лаврентьев»'",покупатель,116433,5,2025-05
2575,2025-01-11,98,Индивидуальный предприниматель 'ЗАО «Алексеев Королева»',покупатель,116416,10,2025-01
1765,2024-12-16,150,Индивидуальный предприниматель 'Тойота Мотор (Toyota)',покупатель,116394,5,2024-12
4966,2025-01-08,51,Юридическое лицо 'Фролова Лтд',покупатель,116326,5,2025-01
92,2024-09-16,64,Юридическое лицо 'Уральский банк реконструкции и развития',покупатель,116322,3,2024-09
445,2024-05-22,53,Индивидуальный предприниматель 'Спар Миддл Волга',покупатель,116284,2,2024-05
3815,2024-08-19,37,Юридическое лицо 'АО «Ершов Суханова»',покупатель,116280,3,2024-08
3906,2024-11-17,78,Юридическое лицо 'НПФ Газфонд пенсионные накопления',покупатель,116268,7,2024-11
4916,2024-12-23,79,Индивидуальный предприниматель 'ОАО «Новиков»',покупатель,116212,5,2024-12
1282,2024-07-07,10,"Индивидуальный предприниматель 'ЗАО «Веселова, Горбунова и Григорьева»'",покупатель,116159,9,2024-07
2951,2024-12-23,63,Индивидуальный предприниматель 'НПО «Ефимов»',покупатель,116155,9,2024-12
3683,2024-12-13,57,Индивидуальный предприниматель 'ООО «Анисимова»',покупатель,116042,4,2024-12
4134,2025-03-31,150,Индивидуальный предприниматель 'Тойота Мотор (Toyota)',покупатель,116040,4,2025-03
112,2024-10-20,71,"Индивидуальный предприниматель 'НПО «Бурова, Ильина и Дементьев»'",покупатель,115926,5,2024-10
890,2025-04-22,150,Индивидуальный предприниматель 'Тойота Мотор (Toyota)',покупатель,115858,7,2025-04
3029,2024-12-01,150,Индивидуальный предприниматель 'Тойота Мотор (Toyota)',покупатель,115756,6,2024-12
489,2024-08-30,113,Юридическое лицо 'Никифорова Групп',покупатель,115620,5,2024-08
4526,2025-03-26,74,Юридическое лицо 'Банк Возрождение',покупатель,115463,4,2025-03
443,2025-04-29,50,Юридическое лицо 'Трофимов Лимитед',покупатель,115426,6,2025-04
1315,2024-12-16,5,Юридическое лицо 'РАО «Ковалева»',покупатель,115425,7,2024-12
3758,2024-12-12,133,Физическое лицо 'Алексеев Лимитед',покупатель,115405,4,2024-12
1465,2024-10-07,59,Физическое лицо 'Арктикгаз',покупатель,115235,1,2024-10
1025,2024-08-09,43,"Индивидуальный предприниматель 'АО «Фадеева, Капустина и Самсонова»'",покупатель,115207,8,2024-08
3307,2024-11-19,128,Юридическое лицо 'ООО «Белова Большаков»',покупатель,115174,5,2024-11
2396,2025-05-06,32,Физическое лицо 'НПО «Кононов»',покупатель,115117,5,2025-05
1313,2024-07-20,24,Физическое лицо 'ООО «Сорокина»',покупатель,115072,4,2024-07
3451,2025-03-18,150,Индивидуальный предприниматель 'Тойота Мотор (Toyota)',покупатель,114802,5,2025-03
3229,2024-05-23,8,Физическое лицо 'АО «Козлова Цветков»',покупатель,114782,4,2024-05
1935,2024-10-15,32,Физическое лицо 'НПО «Кононов»',покупатель,114779,3,2024-10
4791,2025-03-02,50,Юридическое лицо 'Трофимов Лимитед',покупатель,114593,4,2025-03
2956,2024-05-31,137,Физическое лицо 'ООО «Цветкова»',покупатель,114528,1,2024-05
3998,2024-08-08,48,Юридическое лицо 'Горбунов Инк',покупатель,114513,3,2024-08
4023,2025-02-13,79,Индивидуальный предприниматель 'ОАО «Новиков»',покупатель,114441,5,2025-02
4050,2024-06-03,78,Юридическое лицо 'НПФ Газфонд пенсионные накопления',покупатель,114377,7,2024-06
4933,2025-03-07,148,Индивидуальный предприниматель 'ЗАО «Потапова Ильина»',покупатель,114183,6,2025-03
4870,2025-04-06,78,Юридическое лицо 'НПФ Газфонд пенсионные накопления',покупатель,114182,4,2025-04
3469,2024-12-02,69,Индивидуальный предприниматель 'ОАО «Горбунов»',покупатель,113987,4,2024-12
1356,2025-04-30,137,Физическое лицо 'ООО «Цветкова»',покупатель,113925,7,2025-04
3919,2024-06-17,150,Индивидуальный предприниматель 'Тойота Мотор (Toyota)',покупатель,113902,5,2024-06
1573,2025-03-20,20,"Физическое лицо 'АО «Новикова, Горбачева и Русаков»'",покупатель,113890,6,2025-03
2480,2024-09-24,63,Индивидуальный предприниматель 'НПО «Ефимов»',покупатель,113812,7,2024-09
1827,2024-09-23,79,Индивидуальный предприниматель 'ОАО «Новиков»',покупатель,113774,5,2024-09
645,2024-08-16,96,Юридическое лицо 'ОАО «Назаров Федоров»',покупатель,113768,3,2024-08
3615,2025-01-10,64,Юридическое лицо 'Уральский банк реконструкции и развития',покупатель,113739,5,2025-01
3396,2024-09-24,98,Индивидуальный предприниматель 'ЗАО «Алексеев Королева»',покупатель,113615,5,2024-09
2998,2024-07-21,50,Юридическое лицо 'Трофимов Лимитед',покупатель,113539,7,2024-07
4194,2024-05-11,20,"Физическое лицо 'АО «Новикова, Горбачева и Русаков»'",покупатель,113379,9,2024-05
3693,2025-04-21,79,Индивидуальный предприниматель 'ОАО «Новиков»',покупатель,113357,5,2025-04
2512,2025-02-28,148,Индивидуальный предприниматель 'ЗАО «Потапова Ильина»',покупатель,113294,3,2025-02
